"Bisisthal Sahli","empty"
"Bisisthal","empty"
"Muotathal","empty"
"Muotathal","empty"
"Ibach","empty"
"Ibach","empty"
"Brunnen","empty"
"Steinen Mueliacher","empty"
"Beckenried","empty"
"Engelberg Stalden","empty"
"Engelberg","empty"
"Engelberg","empty"
"Grafenort","empty"
"Grafenort","empty"
"Wolfenschiessen","empty"
"Wolfenschiessen Flueglisloo","empty"
"Oberrickenbach","empty"
"Wolfenschiessen","empty"
"Buochs","empty"
"Lungern","empty"
"Kaiserstuhl","empty"
"Giswil","empty"
"Giswil","empty"
"Sachseln Obflue","empty"
"Kerns Stoeckalp","empty"
"Kerns Wisserlen","empty"
"Alpnach Eichibruecke","empty"
"Stansstad Rotzloch","empty"
"Luzern","empty"
"Wolhusen","empty"
"Malters","empty"
"Kriens/Obernau","empty"
"Littau","empty"
"Emmenbruecke","empty"
"Emmen","empty"
"Perlen Buchrain","empty"
"Perlen Root","empty"
"Unteraegeri","empty"
"Neuaegeri Gmde Menzingen","empty"
"Lorzentobel Nidfuren","empty"
"Lorzentobel","empty"
"Baar","empty"
"Friesencham Cham","empty"
"Hagendorn","empty"
"Bremgarten","empty"
"Bremgarten","empty"
"Windisch","empty"
"Linthal Ochsenstafel","empty"
"Linthal Ochsenstafel","empty"
"Linthal Tierfehd","empty"
"Linthal Tierfehd","empty"
"Linthal Tierfehd","empty"
"Linthal","empty"
"Linthal","empty"
"Linthal","empty"
"Linthal","empty"
"Linthal Stachelberg","empty"
"Braunwald","empty"
"Rueti","empty"
"Rueti Gmde Glarus Sued","empty"
"Diesbach","empty"
"Haetzingen","empty"
"Luchsingen","empty"
"Leuggelbach","empty"
"Haslen","empty"
"Schwanden","empty"
"Elm","empty"
"Matt","empty"
"Engi (Glarus Sued)","empty"
"Engi Vorderdorf (Glarus Sued)","empty"
"Schwanden","empty"
"Schwanden","empty"
"Schwanden","empty"
"Schwanden","empty"
"Mitloedi","empty"
"Mitloedi (Glarus Sued)","empty"
"Ennenda","empty"
"Mitloedi Gmde. Glarus Sued","empty"
"Ennenda Alpenbrueggli","empty"
"Netstal","empty"
"Netstal","empty"
"Netstal","empty"
"Mels","empty"
"Mels Steigs","empty"
"Mels","empty"
"Mels","empty"
"Plons Gmde. Mels","empty"
"Flums","empty"
"Flums","empty"
"Flums Ruefi","empty"
"Flums","empty"
"Walenstadt","empty"
"Flums","empty"
"Toebeli","empty"
"Mols Tal","empty"
"Oberterzen","empty"
"Murgtal Merlen","empty"
"Murgtal Unter Plaetz","empty"
"Murgtal Unter Plaetz","empty"
"Murgtal Unter Plaetz","empty"
"Murg unterhalb Goedis","empty"
"Murg","empty"
"Amden Muslen","empty"
"Ruetiberg / Naefels","empty"
"Ruetiberg / Naefels","empty"
"Naefels","empty"
"Niederurnen","empty"
"Ziegelbruecke","empty"
"Uznach","empty"
"Vorderthal Rempen","empty"
"Siebnen","empty"
"Galgenen Vorauen","empty"
"Rueti","empty"
"Altendorf","empty"
"Baech","empty"
"Schindellegi","empty"
"Wollerau","empty"
"Schoenenberg","empty"
"Zuerich","empty"
"Zuerich","empty"
"Zuerich","empty"
"Dietikon","empty"
"Wettingen","empty"
"Wettingen","empty"
"Baden","empty"
"Baden","empty"
"Baden Chappelerhof","empty"
"Untersiggenthal Schiffmueli","empty"
"Untersiggenthal Schiffmueli","empty"
"Turgi","empty"
"Turgi","empty"
"Untersiggenthal","empty"
"Haetzingen","empty"
"Ulrichen Altstafel","empty"
"Oberwald St. Niklaus","empty"
"Ulrichen zum Loch","empty"
"Muenster Moos","empty"
"Wiler Muenster-Geschinen","empty"
"Reckingen","empty"
"Grafschaft","empty"
"Rappental","empty"
"Neubrigg","empty"
"Fieschertal","empty"
"Fiesch","empty"
"Niederernen","empty"
"Heiligkreuz Laengtal","empty"
"Heiligkreuz","empty"
"Moerel","empty"
"Moerel","empty"
"Bitsch","empty"
"Bitsch Biel","empty"
"Naters","empty"
"Mund In de Faeldu (Gem.Naters)","empty"
"Ried-Brig","empty"
"Ried-Brig","empty"
"Ried-Brig","empty"
"Brig-Glis","empty"
"Badhalte Brig-Glis","empty"
"Ried-Brig","empty"
"Saas Almagell Zermeiggern","empty"
"Saas Almagell Zermeiggern","empty"
"Saas-Fee Wichulti","empty"
"Stalden","empty"
"Mossjesee Zermatt","empty"
"Zermatt","empty"
"Zermatt Alterhaupt","empty"
"Zermatt","empty"
"Taesch","empty"
"St. Niklaus","empty"
"Eisten VS","empty"
"Toerbel Gappil","empty"
"Stalden Riedji","empty"
"Stalden Ackersand","empty"
"Stalden Ackersand","empty"
"Vispenterminen Chrizji","empty"
"Vispenterminen Stundhues","empty"
"Baltschieder","empty"
"Tscherggen","empty"
"Unterbaech","empty"
"Eischoll","empty"
"Unterbaech","empty"
"Raron","empty"
"Niedergesteln Turtig","empty"
"Niedergesteln","empty"
"Niedergesteln","empty"
"Blatten","empty"
"Blatten","empty"
"Wiler (Loetschen)","empty"
"Ferden","empty"
"Steg-Hohtenn","empty"
"Oberems","empty"
"Oberems","empty"
"Oberems Meretschialp","empty"
"Turtmann Muellacheren","empty"
"Dalaloch Leuk-Stadt","empty"
"Chippis","empty"
"Grimentz-Lona Val de Moiry","empty"
"Ayer Mottec","empty"
"Ayer Vissoie","empty"
"Ayer Vissoie","empty"
"Chippis","empty"
"Croix / Ayent","empty"
"Chamarin / Ayent","empty"
"Crans-Montana R. Bourgeoisie","empty"
"Icogne","empty"
"St-Leonard Mangol","empty"
"St. Leonard","empty"
"Heremence Sauterot","empty"
"Heremence","empty"
"Bramois","empty"
"Bramois","empty"
"Sion","empty"
"Siviez Cleuson","empty"
"Saviese","empty"
"Arbaz","empty"
"Saviese","empty"
"Saviese","empty"
"Vetroz Peteille","empty"
"Ardon","empty"
"Balavaud / Ardon","empty"
"Stafel","empty"
"Z'Mutt","empty"
"Ferpecle","empty"
"Arolla","empty"
"Riddes","empty"
"Fionnay","empty"
"Riddes","empty"
"Riddes","empty"
"Iserables","empty"
"Les Pontets Riddes","empty"
"Riddes Pied du Mont","empty"
"Fionnay Mauvoisin","empty"
"Fionnay","empty"
"Riddes Ecône","empty"
"Leytron","empty"
"Fully","empty"
"Fully","empty"
"Fully Les Garettes","empty"
"Lac-Devant Sorniot","empty"
"Champsec","empty"
"Le Châble Bagnes","empty"
"Bagnes Profray","empty"
"Pas-du Lein","empty"
"Volleges","empty"
"L'Hospitalet","empty"
"Bourg-St-Pierre La Delise","empty"
"Liddes","empty"
"Le Niollet Champex","empty"
"Orsieres","empty"
"Orsieres","empty"
"Pt. de la Tsi / Liddes","empty"
"Sembrancher Les Moulins","empty"
"Martigny-Bourg","empty"
"Martigny-Combe","empty"
"Le Châtelard","empty"
"Le Châtelard","empty"
"Vallorcine","empty"
"Finhaut","empty"
"Salvan Alpage de Barberine","empty"
"Vallorcine","empty"
"Vernayaz","empty"
"Vernayaz","empty"
"Martigny","empty"
"Vernayaz","empty"
"Vernayaz Mieville","empty"
"Gietroz du Fond","empty"
"Clusanfe","empty"
"Collonges","empty"
"Evionnaz La Rasse","empty"
"Lavey","empty"
"La Peuffeyre","empty"
"Bex","empty"
"Bex","empty"
"Le Bevieux","empty"
"Etrivouez Grand Paradis","empty"
"La Frassenaye Val d'Jlliez","empty"
"Monthey","empty"
"Monthey Les Nants","empty"
"Monthey","empty"
"Vionnaz Beffeux","empty"
"Les Diablerets Le Plan","empty"
"Ormont-Dessous Le Pont","empty"
"Ormont - Dessous Le Pont","empty"
"Aigle En la Douve","empty"
"Fontanney Les Farettes","empty"
"Les Farettes Aigle","empty"
"Vouvry Haut du Village","empty"
"Saint-Gingolph Vignolles","empty"
"Veytaux Chillon","empty"
"Montreux Sonzier","empty"
"Les Planches Taulan","empty"
"Rivaz","empty"
"Aubonne","empty"
"Lavigny","empty"
"Geneve","empty"
"Veyrier Iles de Vessy","empty"
"Russin","empty"
"Avully Chancy","empty"
"Challex","empty"
"Les Brenets La Rançonniere","empty"
"Les Planchettes","empty"
"Les Planchettes","empty"
"Echelles de la Mort","empty"
"Le Noirmont","empty"
"Bedretto Ossasco","empty"
"Motti della Bolla","empty"
"Airolo","empty"
"Cap.dei Morti","empty"
"Airolo Launc","empty"
"Piotta","empty"
"Piotta","empty"
"Rodi-Fiesso","empty"
"Prato Leventina P. di Masc.","empty"
"Faido","empty"
"Dalpe","empty"
"Lavorgo Nivo di Chironico","empty"
"Chironico","empty"
"Personico","empty"
"Ghirone","empty"
"Olivone","empty"
"Biasca","empty"
"Mesocco Spina","empty"
"Mesocco Spina","empty"
"Mesocco Camou","empty"
"Soazza","empty"
"Lostallo Rura","empty"
"Piani di Verdabbio","empty"
"Grono Oltra","empty"
"Roveredo","empty"
"Giubiasco","empty"
"Giubiasco","empty"
"Gordola","empty"
"Tenero","empty"
"Piano di Peccia","empty"
"Piano di Peccia","empty"
"Robiei","empty"
"San Carlo","empty"
"Broglio Corsgela in Lavizarra","empty"
"Cavergno","empty"
"Brissago","empty"
"Brissago","empty"
"Campo Vallemaggia","empty"
"Cerentino Collinasca","empty"
"Someo Giumaglio","empty"
"Palagnedra","empty"
"Tegna Ponte Brolla","empty"
"Sonvico","empty"
"Sigirino (Monteceneri)","empty"
"Maroggia","empty"
"Gabi","empty"
"Gondo San Marco","empty"
"Gondo Tannuwald","empty"
"Poschiavo Alpe Palue","empty"
"Poschiavo Bernina","empty"
"Poschiavo Cavaglia","empty"
"S. Carlo Robbia","empty"
"San Carlo Pedecosta","empty"
"Campocologno","empty"
"Campocologno","empty"
"Casaccia","empty"
"Casaccia","empty"
"Plancanin","empty"
"Casaccia","empty"
"Casaccia","empty"
"Casaccia","empty"
"Murtaira","empty"
"Bondo","empty"
"Promontogno Gmde. Bregaglia","empty"
"Castasegna","empty"
"Silvaplana","empty"
"Scuol","empty"
"Celerina","empty"
"Roseg Samedan","empty"
"Pontresina Morteratsch","empty"
"Samedan","empty"
"Madulain","empty"
"Susch","empty"
"Lavin","empty"
"Guarda-Giarsun Gmd. Scuol","empty"
"Ardez","empty"
"Tarasp","empty"
"Scuol","empty"
"Strada","empty"
"Samnaun-Compatch","empty"
"Samnaun-Compatsch","empty"
"Zernez","empty"
"Zernez","empty"
"Zernez","empty"
"Scuol","empty"
"Martina","empty"
"Nauders A","empty"
"Prutz","empty"
"Sta.Maria","empty"
"Muestair Chasseras","empty"
